X,Y,Z
-38.176535,-25.364429,5.215287
-38.173454,-25.362382,4.927574
-37.643903,-25.010549,4.669630
-38.167290,-25.358287,4.352321
-37.637902,-25.006563,4.095886
-37.634901,-25.004568,3.809101
-37.631898,-25.002573,3.522376
-38.154945,-25.350085,3.202511
-37.625887,-24.998580,2.949093
-25.728434,-17.093930,3.166073
-25.727199,-17.093110,2.895363
-25.725963,-17.092289,2.624704
-26.193662,-17.403028,2.321372
-25.723487,-17.090644,2.083539
-26.191050,-17.401292,1.779071
-26.660649,-17.713293,1.473229
-26.188431,-17.399552,1.236980
-29.044812,-19.297327,0.747004
-30.502033,-20.265503,0.358204
-30.990930,-20.590325,0.042553
-22.641178,-17.185589,94.372801
-22.640509,-17.185082,94.084698
-22.639840,-17.184574,93.796676
-22.639170,-17.184066,93.508739
-22.638500,-17.183557,93.220884
-22.637829,-17.183048,92.933110
-22.178248,-16.834206,92.463446
-22.636486,-17.182028,92.357811
-22.635813,-17.181517,92.070286
-22.176471,-16.832858,91.603021
-22.634466,-17.180495,91.495483
-22.175284,-16.831957,91.029815
-22.633116,-17.179470,90.921006
-22.174094,-16.831053,90.456933
-22.173498,-16.830601,90.170616
-22.172901,-16.830148,89.884376
-22.172304,-16.829695,89.598220
-22.171706,-16.829241,89.312145
-22.171107,-16.828786,89.026152
-21.261289,-16.138197,88.397293
-21.260847,-16.137861,88.112875
-20.809174,-15.795023,87.659657
-20.808808,-15.794745,87.376098
-19.467918,-14.776954,86.594793
-19.025195,-14.440909,86.149734
-18.584685,-14.106544,85.706870
-18.146372,-13.773846,85.266179
-17.710239,-13.442803,84.827650
-17.276270,-13.113402,84.391265
-16.844447,-12.785631,83.957005
-16.414756,-12.459478,83.524859
-16.415114,-12.459749,83.248792
-15.987605,-12.135253,82.819472
-15.562195,-11.812349,82.392231
-15.562686,-11.812722,82.117701
-15.139425,-11.491449,81.693243
-14.718231,-11.171746,81.270827
-14.299088,-10.853598,80.850435
-14.299773,-10.854119,80.578143
-14.300457,-10.854638,80.305921
-13.883478,-10.538134,79.888966
-13.884224,-10.538700,79.617526
-13.884969,-10.539265,79.346158
-13.470135,-10.224389,78.932606
-13.470940,-10.225000,78.662015
-13.471744,-10.225610,78.391494
-13.059038,-9.912350,77.981310
-13.059902,-9.913005,77.711564
-13.060764,-9.913660,77.441883
-12.650168,-9.602000,77.035039
-12.651090,-9.602700,76.766125
-12.652010,-9.603398,76.497279
-12.652927,-9.604095,76.228502
-12.244484,-9.294069,75.825661
-12.245460,-9.294810,75.557644
-12.246435,-9.295550,75.289693
-12.247407,-9.296288,75.021811
-11.841098,-8.987883,74.622928
-11.842127,-8.988664,74.355800
-11.843155,-8.989444,74.088737
-11.844180,-8.990222,73.821744
-11.845204,-8.990999,73.554814
-11.846225,-8.991774,73.287951
-11.847245,-8.992548,73.021155
-11.848262,-8.993320,72.754426
-11.849276,-8.994090,72.487760
-11.445377,-8.687514,72.096200
