X,Y,Z
-6.250400,-4.744312,19.897401
-6.997032,-5.311036,19.685354
-5.882855,-4.465330,19.382698
-6.626214,-5.029570,19.169042
-6.627513,-5.030556,18.920085
-6.257135,-4.749424,18.655052
-6.630102,-5.032521,18.422293
-6.631393,-5.033501,18.173454
-7.005788,-5.317683,17.939236
-6.633965,-5.035454,17.675897
-7.008265,-5.319563,17.440702
-6.636525,-5.037397,17.178496
-7.010730,-5.321433,16.942326
-6.639075,-5.039332,16.681254
-6.640346,-5.040297,16.432688
-6.641613,-5.041259,16.184163
-7.015627,-5.325151,15.946042
-6.273002,-4.761468,15.677407
-6.645400,-5.044133,15.438820
-6.275607,-4.763445,15.181672
-7.020481,-5.328835,14.950377
-6.278199,-4.765413,14.686089
-6.650410,-5.047936,14.445562
-7.024092,-5.331576,14.204033
-6.282069,-4.768350,13.942999
-6.283353,-4.769325,13.695378
-6.284634,-4.770297,13.447795
-6.285913,-4.771268,13.200246
-6.287189,-4.772236,12.952738
-6.659072,-5.054511,12.708821
-6.660299,-5.055442,12.460865
-7.033605,-5.338797,12.215450
-6.662743,-5.057297,11.965068
-7.035957,-5.340582,11.718679
-7.410647,-5.624987,11.471264
-7.038298,-5.342359,11.222058
-8.164497,-6.197191,10.973328
-11.627641,-8.825860,10.715889
-7.790050,-5.912970,10.475014
-13.210741,-10.027498,10.198124
-9.690336,-7.355366,9.964849
-14.012669,-10.636195,9.677917
-11.239577,-8.531303,9.446917
-14.821221,-11.249919,9.153202
-12.814930,-9.727061,8.919744
-15.636482,-11.868736,8.623921
-14.417074,-10.943154,8.383093
-17.287750,-13.122117,8.075652
-15.228539,-11.559090,7.851884
-19.819351,-15.043706,7.499847
-16.458445,-12.492640,7.307224
-20.246938,-15.368263,6.958689
-18.123126,-13.756201,6.744964
-21.108557,-16.022267,6.403855
-20.245320,-15.367034,6.160516
-21.977572,-16.681885,5.844044
-21.106580,-16.020766,5.602331
-21.976013,-16.680701,5.307399
