X,Y,Z
-17.636554,-11.717699,52.435724
-17.193888,-11.423592,52.072794
-17.194115,-11.423742,51.803322
-17.194340,-11.423892,51.533912
-17.637190,-11.718121,51.355451
-17.194786,-11.424188,50.995276
-17.195006,-11.424335,50.726050
-17.195226,-11.424481,50.456885
-17.195443,-11.424625,50.187781
-17.195659,-11.424769,49.918739
-17.195874,-11.424911,49.649757
-17.196087,-11.425053,49.380836
-17.196299,-11.425193,49.111975
-17.638537,-11.719016,48.928439
-17.196717,-11.425472,48.574435
-17.196924,-11.425609,48.305756
-17.197130,-11.425746,48.037136
-17.197334,-11.425881,47.768577
-17.197536,-11.426016,47.500077
-17.197737,-11.426149,47.231637
-17.197937,-11.426282,46.963257
-17.198135,-11.426414,46.694936
-17.639767,-11.719833,46.506341
-17.198526,-11.426674,46.158472
-17.198720,-11.426802,45.890329
-17.640151,-11.720088,45.700051
-17.199102,-11.427056,45.354219
-17.199291,-11.427182,45.086253
-17.199478,-11.427306,44.818345
-16.760675,-11.135766,44.475483
-17.199848,-11.427552,44.282704
-17.640879,-11.720572,44.089066
-17.200213,-11.427794,43.747296
-17.200392,-11.427913,43.479679
-17.200570,-11.428032,43.212120
-17.200747,-11.428149,42.944619
-17.641445,-11.720948,42.748187
-17.641554,-11.721021,42.480185
-17.641662,-11.721092,42.212240
-17.201439,-11.428609,41.875188
-17.641872,-11.721232,41.676525
-17.201776,-11.428832,41.340816
-17.642077,-11.721368,41.141038
-17.202106,-11.429052,40.806672
-17.202269,-11.429160,40.539684
-17.202431,-11.429268,40.272753
-17.202591,-11.429374,40.005878
-18.084369,-12.015226,39.867842
-17.202906,-11.429583,39.472298
-17.642747,-11.721813,39.268624
-17.203215,-11.429789,38.938941
-17.642926,-11.721932,38.734155
-17.643013,-11.721990,38.467005
-17.643098,-11.722046,38.199910
-17.643182,-11.722102,37.932872
-17.203961,-11.430285,37.606522
-17.643346,-11.722211,37.398960
-18.084588,-12.015371,37.190476
-17.204391,-11.430570,36.807732
-17.204531,-11.430663,36.541578
-17.204669,-11.430755,36.275479
-17.204806,-11.430846,36.009434
-17.643802,-11.722514,35.798548
-17.643873,-11.722561,35.532004
-17.205208,-11.431113,35.211624
-17.644010,-11.722652,34.999079
-17.205468,-11.431286,34.680021
-17.644141,-11.722739,34.466369
-17.205722,-11.431455,34.148633
-17.644266,-11.722823,33.933876
-17.205970,-11.431619,33.617457
-17.206092,-11.431700,33.351949
-17.206212,-11.431780,33.086493
-18.084645,-12.015409,32.918163
-17.206447,-11.431936,32.555742
-17.206563,-11.432013,32.290445
-17.206676,-11.432088,32.025200
-18.084603,-12.015382,31.852236
