X,Y,Z
-10.274871,-10.061897,69.705263
-10.275815,-10.062822,69.439925
-10.276757,-10.063744,69.174652
-10.640246,-10.419699,69.027065
-10.641130,-10.420564,68.761309
-10.642012,-10.421428,68.495619
-11.006898,-10.778751,68.346285
-11.007722,-10.779558,68.080110
-11.374070,-11.138313,67.929566
-11.374836,-11.139063,67.662906
-11.742655,-11.499258,67.511145
-11.743363,-11.499950,67.243997
-11.744068,-11.500641,66.976914
-12.113310,-11.862230,66.823370
-12.484098,-12.225332,66.669146
-12.484687,-12.225909,66.401018
-12.856974,-12.590479,66.245548
-12.857504,-12.590998,65.976925
-13.231298,-12.957044,65.820203
-13.231768,-12.957504,65.551087
-13.607079,-13.325036,65.393101
-13.607489,-13.325438,65.123485
-13.984326,-13.694464,64.964228
-13.984676,-13.694807,64.694114
-14.363049,-14.065337,64.533577
-14.363339,-14.065621,64.262960
-14.743258,-14.437664,64.101133
-14.743486,-14.437888,63.830013
-15.124960,-14.811455,63.666886
-15.125127,-14.811618,63.395260
-15.125292,-14.811781,63.123699
-15.508271,-15.186821,62.958691
-15.892885,-15.563463,62.792938
-15.892928,-15.563505,62.520294
-15.892970,-15.563547,62.247714
-16.279108,-15.941680,62.080056
-16.279088,-15.941661,61.806965
-16.666820,-16.321356,61.637967
-16.666737,-16.321275,61.364361
-16.666654,-16.321193,61.090821
-17.055928,-16.702399,60.919892
-17.055782,-16.702256,60.645836
-17.446670,-17.085042,60.473545
-17.446461,-17.084837,60.198971
-17.838974,-17.469214,60.025309
-17.838701,-17.468947,59.750213
-18.232849,-17.854925,59.575169
-18.232512,-17.854595,59.299551
-18.232175,-17.854265,59.023999
-18.627905,-18.241792,58.846973
-18.627503,-18.241399,58.570896
-19.024888,-18.630547,58.392466
-19.024422,-18.630091,58.115861
-19.023956,-18.629634,57.839323
-19.422942,-19.020350,57.658883
-19.422411,-19.019830,57.381815
-19.823074,-19.412188,57.199948
-19.822478,-19.411604,56.922349
-19.821881,-19.411020,56.644816
-19.821283,-19.410434,56.367349
-20.223503,-19.804318,56.182845
-20.222841,-19.803669,55.904844
-20.626758,-20.199214,55.718887
-20.626029,-20.198500,55.440350
-20.625301,-20.197787,55.161879
-20.624571,-20.197072,54.883474
-21.030066,-20.594162,54.694846
-21.029270,-20.593383,54.415903
-21.028475,-20.592604,54.137025
-21.435622,-20.991312,53.946312
-21.434760,-20.990468,53.666894
